Date Coord-System Altitude Latitude Longitude D_deg D_min I_deg I_min H_nT X_nT Y_nT Z_nT F_nT dD_min dI_min dH_nT dX_nT dY_nT dZ_nT dF_nT
2024.0 M M11.0 16 -61   -15d 15m    35d 49m   27846.0  26865.0  -7326.3  20091.3  34337.5    -2.3     -16.3         26.0     20.1    -25.1   -181.9    -85.3
2024.0 M M13.0 12 -61   -15d 28m    30d 13m   27859.4  26849.5  -7433.0  16230.8  32242.6    -3.8     -18.3         17.5      8.7    -34.3   -188.6    -79.8
2024.0 M M8.0 18 -64   -14d 16m    40d  9m   27447.6  26600.8  -6765.4  23156.3  35910.8    -2.9     -14.1         24.0     17.6    -28.2   -172.1    -92.6
2024.0 M M20.0 17 -64   -14d 17m    38d 54m   27503.8  26654.4  -6782.5  22199.2  35345.0    -3.3     -14.5         22.2     15.1    -30.7   -173.3    -91.6
2024.0 M M73.0 18 -67   -13d  9m    41d 41m   27180.8  26468.7  -6181.3  24197.0  36390.8    -4.0     -12.8         17.6      9.9    -35.1   -165.1    -96.6
2024.0 M M20.0 18 -65   -13d 55m    40d 41m   27353.5  26550.2  -6580.4  23513.6  36070.8    -3.3     -13.6         21.9     15.0    -30.7   -169.8    -94.1
2024.0 M M4.0 18 -66   -13d 33m    41d 11m   27264.9  26506.6  -6385.7  23861.1  36231.6    -3.7     -13.2         19.8     12.4    -32.9   -167.5    -95.4
2024.0 M M9.0 18 -67   -13d  9m    41d 41m   27181.7  26469.5  -6181.5  24197.7  36391.9    -4.0     -12.8         17.6      9.9    -35.1   -165.1    -96.6
2024.0 M M12.0 18 -65   -13d 55m    40d 41m   27353.6  26550.3  -6580.4  23513.7  36071.0    -3.3     -13.6         21.9     15.0    -30.7   -169.8    -94.1
2024.0 M M8.0 18 -66   -13d 33m    41d 11m   27264.9  26506.5  -6385.7  23861.1  36231.5    -3.7     -13.2         19.8     12.4    -32.9   -167.5    -95.4
2024.0 M M3.0 18 -66   -13d 33m    41d 11m   27264.9  26506.6  -6385.7  23861.1  36231.6    -3.7     -13.2         19.8     12.4    -32.9   -167.5    -95.4
2024.0 M M52.0 17 -62   -14d 55m    37d 45m   27702.1  26767.9  -7133.3  21448.4  35034.8    -2.4     -15.4         26.1     20.2    -25.5   -177.9    -88.3
2024.0 M M5.0 17 -62   -14d 55m    37d 45m   27702.7  26768.5  -7133.5  21448.8  35035.6    -2.4     -15.4         26.1     20.2    -25.5   -177.9    -88.3
2024.0 M M7.0 14 -60   -15d 39m    32d 23m   27983.1  26944.7  -7552.2  17744.5  33134.9    -2.6     -17.8         23.6     17.0    -26.9   -188.1    -80.8
2024.0 M M5.0 13 -60   -15d 44m    30d 57m   27976.5  26929.1  -7583.5  16774.9  32620.2    -3.0     -18.3         21.4     14.0    -29.1   -189.9    -79.3
2024.0 M M19.0 12 -70   -11d 25m    35d 33m   27219.9  26681.6  -5386.5  19447.6  33453.5    -6.9     -13.1         -0.8    -11.6    -53.8   -157.0    -91.9
2024.0 M M7.0 12 -68   -12d 28m    34d 35m   27320.7  26676.4  -5898.7  18834.2  33183.6    -6.4     -14.3          3.9     -7.2    -50.6   -164.4    -90.1
2024.0 M M10.0 12 -68   -12d 28m    34d 35m   27320.7  26676.3  -5898.7  18834.2  33183.5    -6.4     -14.3          3.9     -7.2    -50.6   -164.4    -90.1
2024.0 M M40.0 17 -62   -14d 55m    37d 45m   27702.2  26768.1  -7133.4  21448.5  35035.0    -2.4     -15.4         26.1     20.2    -25.5   -177.9    -88.3
2024.0 M M4.0 18 -63   -14d 36m    39d 36m   27546.7  26658.1  -6940.0  22789.3  35751.5    -2.5     -14.5         25.9     20.1    -25.7   -174.2    -91.0
2024.0 M M32.0 18 -63   -14d 36m    39d 36m   27546.3  26657.8  -6939.9  22789.0  35751.0    -2.5     -14.5         25.9     20.1    -25.7   -174.2    -91.0
2024.0 M M32.0 33 -80    -8d 11m    60d 36m   23361.2  23123.1  -3326.9  41456.9  47585.9    -3.1      -6.4         22.4     19.1    -24.0   -141.2   -112.0
2024.0 M M11.0 11 -60   -15d 52m    27d 60m   27920.3  26856.1  -7635.0  14842.4  31620.2    -3.7     -19.4         16.5      7.6    -33.4   -193.2    -76.2
2024.0 M M18.0 10 -61   -15d 35m    27d 15m   27782.7  26760.9  -7465.3  14312.8  31252.7    -4.5     -19.3         12.4      2.2    -38.5   -191.2    -76.5
2024.0 M M5.0 18 -64   -14d 16m    40d  9m   27447.7  26600.8  -6765.4  23156.3  35910.9    -2.9     -14.1         24.0     17.6    -28.2   -172.1    -92.6
2024.0 M M5.0 12 -61   -15d 28m    30d 13m   27859.5  26849.6  -7433.0  16230.8  32242.7    -3.8     -18.3         17.5      8.7    -34.3   -188.6    -79.8
2024.0 M M5.0 12 -61   -15d 28m    30d 13m   27859.5  26849.6  -7433.0  16230.8  32242.7    -3.8     -18.3         17.5      8.7    -34.3   -188.6    -79.8
2024.0 M M2.0 12 -61   -15d 28m    30d 13m   27859.6  26849.7  -7433.0  16230.9  32242.8    -3.8     -18.3         17.5      8.7    -34.3   -188.6    -79.8
2024.0 M M21.0 13 -61   -15d 25m    31d 40m   27876.4  26873.2  -7411.0  17193.3  32752.1    -3.4     -17.8         19.8     11.7    -32.1   -187.1    -81.3
2024.0 M M681.0 43 77     5d  5m    63d 55m   24543.0  24446.2   2178.1  50127.3  55813.2     0.8       4.6        -27.3    -27.8      3.5    114.8     91.1
2024.0 M M441.0 46 75     6d 42m    66d 45m   22362.9  22210.3   2608.2  52046.3  56647.3     1.1       4.3        -30.1    -30.7      3.7    108.9     88.2
2024.0 M M356.0 51 71    10d  5m    70d 50m   18885.1  18593.0   3308.7  54316.1  57505.5     1.8       3.8        -33.3    -34.5      3.7     99.7     83.2
2024.0 M M638.0 43 74     5d 40m    63d 47m   24446.2  24326.7   2414.7  49645.4  55337.9     1.7       4.4        -23.9    -24.9      9.3    112.1     90.1
2024.0 M M893.0 40 72     4d 52m    60d 33m   26425.9  26330.5   2243.9  46796.9  53742.7     2.2       4.5        -16.9    -18.3     15.8    112.4     89.6
2024.0 M M423.0 42 69     6d  1m    62d 33m   24942.9  24805.6   2613.2  48012.0  54104.5     2.7       4.1        -16.5    -18.5     17.7    106.6     86.9
2024.0 M M381.0 47 67     8d 33m    67d 11m   21549.6  21310.2   3203.4  51243.0  55589.8     2.8       3.7        -21.8    -24.2     14.3    101.5     85.1
2024.0 M M39.0 51 51    11d 21m    69d 22m   18992.7  18621.3   3737.1  50427.0  53885.1     5.0       2.9        -15.4    -20.5     23.9     89.6     78.4
2024.0 M M232.0 50 80     7d  5m    70d 36m   19499.3  19350.8   2402.1  55383.6  58716.0    -1.2       4.3        -42.0    -40.8    -12.1    100.7     81.1
2024.0 M M23.0 43 51     7d 31m    62d 41m   23639.7  23436.5   3092.7  45756.7  51502.5     3.6       3.0         -4.9     -8.1     23.7     88.9     76.8
2024.0 M M225.0 50 57    10d 55m    69d  1m   19574.1  19220.2   3705.1  51040.2  54664.9     4.2       3.1        -17.3    -21.5     20.0     93.0     80.6
2024.0 M M182.0 53 63    12d 32m    71d 44m   17717.8  17295.9   3843.3  53688.2  56536.2     3.6       3.4        -27.4    -30.8     12.3     94.6     81.2
2024.0 M M4.0 40 50     6d 26m    59d 39m   25411.9  25251.9   2846.5  43406.8  50298.2     3.2       3.1         -1.2     -3.9     23.7     87.4     74.9
2024.0 M M310.0 34 -96     2d 12m    62d 12m   22766.2  22749.3    874.8  43193.3  48825.8    -6.1      -3.4         -8.5     -6.9    -40.5   -121.0   -111.0
2024.0 M M100.0 62 129   -16d 19m    76d 44m   13752.5  13198.0  -3865.5  58366.1  59964.4    -5.8       0.5         -2.6     -9.0    -21.5     26.1     24.8
2024.0 M M510.0 66 112   -11d  4m    81d 41m    8888.7   8723.7  -1705.0  60792.2  61438.6   -13.6       0.8        -11.1    -17.7    -32.5     25.9     24.0
2024.0 M M866.0 40 44     6d 32m    59d 16m   25276.9  25112.8   2875.8  42505.4  49453.3     3.6       3.1         -0.0     -3.0     26.0     86.7     74.5
2024.0 M M495.0 41 44     6d 50m    60d 17m   24688.0  24513.0   2934.5  43261.1  49809.8     3.7       3.0         -1.1     -4.3     26.3     87.1     75.1
2024.0 M M17.0 42 41     7d  4m    61d  3m   24083.9  23900.9   2963.2  43547.4  49763.5     4.2       3.0         -1.7     -5.3     29.0     86.8     75.2
2024.0 M M196.0 50 127   -12d 41m    67d 28m   21912.0  21377.1  -4812.0  52819.1  57183.9    -5.3       0.8         -3.7    -11.0    -32.0     25.0     21.7
2024.0 M M46.0 70 147   -15d 50m    80d 16m    9994.7   9615.5  -2726.8  58220.1  59071.7   -14.6       0.7         -6.1    -17.4    -39.1     37.4     35.8
2024.0 M M61.0 64 177     0d -51m    73d 58m   15393.7  15391.9   -229.8  53546.3  55715.1   -16.9       0.3         -1.6     -2.7    -75.5     11.1     10.3
2024.0 M M22.0 64 -173     4d 12m    74d 10m   15120.8  15080.2   1107.5  53326.5  55428.8   -18.8      -0.3          0.4      6.5    -82.3    -17.2    -16.4
2024.0 M M125.0 57 41    13d 25m    72d 43m   15942.4  15506.8   3701.1  51255.0  53677.1     8.2       2.6        -17.3    -25.7     33.1     79.9     71.2
2024.0 M M157.0 67 33    16d 36m    77d 43m   11574.8  11092.0   3307.9  53192.2  54437.0    13.7       1.9        -17.4    -29.8     39.2     64.9     59.7
2024.0 M M0.0 53 142   -12d 34m    67d 17m   21322.5  20811.3  -4641.0  50951.7  55233.4    -3.2       0.5          6.3      1.9    -20.7     34.1     33.9
2024.0 M M74.0 48 135   -12d 13m    64d  1m   23905.4  23363.5  -5060.9  49046.2  54561.9    -3.9       0.4          5.5     -0.3    -27.6     27.3     26.9
2024.0 M M175.0 59 150   -11d 48m    71d 19m   18032.4  17651.9  -3685.0  53317.2  56284.1    -5.2       0.8          1.5     -4.2    -27.2     44.7     42.8
2024.0 M M510.0 52 104    -4d 36m    72d 27m   18313.0  18253.9  -1470.1  57894.2  60721.5    -9.5       2.7        -33.7    -37.6    -47.5     50.0     37.5
2024.0 M M9.0 69 170    -5d 24m    78d  8m   11824.3  11771.7  -1113.9  56240.7  57470.3   -20.6       0.3         -1.4     -8.1    -70.3     20.4     19.7
2024.0 M M131.0 50 30     8d 14m    67d 12m   19665.4  19463.1   2813.4  46786.4  50751.3     7.7       2.5         -6.8    -13.0     42.4     77.5     68.8
2024.0 M M242.0 48 37     8d 39m    66d  6m   20670.1  20434.8   3110.6  46661.2  51034.5     6.0       2.8         -7.5    -12.9     34.7     84.0     73.8
2024.0 M M147.0 48 35     8d 24m    65d 58m   20687.4  20465.5   3022.4  46390.3  50794.0     6.4       2.7         -6.8    -12.3     36.8     82.8     72.8
2024.0 M M195.0 45 33     7d 18m    63d 14m   22392.0  22210.1   2848.2  44396.2  49723.5     6.0       2.7         -2.6     -7.6     38.4     82.7     72.7
2024.0 M M351.0 49 26     7d 14m    66d  8m   20267.9  20106.5   2552.4  45812.2  50095.4     8.0       2.3         -3.7     -9.6     46.3     74.4     66.5
2024.0 M M179.0 50 30     8d 14m    67d 12m   19665.0  19462.7   2813.3  46785.3  50750.2     7.7       2.5         -6.8    -13.0     42.4     77.5     68.8
2024.0 M M328.0 49 23     6d 40m    65d 55m   20326.3  20188.9   2358.8  45488.8  49823.5     8.4       2.1         -2.0     -7.8     49.1     71.2     64.2
2024.0 M M252.0 48 25     6d 50m    65d 14m   20835.5  20687.2   2481.2  45168.7  49742.6     7.9       2.3         -2.1     -7.8     47.2     73.9     66.3
2024.0 M M53.0 46 30     7d 11m    63d 53m   21867.3  21695.7   2734.2  44620.3  49690.5     6.7       2.6         -2.4     -7.7     41.9     79.9     70.7
2024.0 M M40.0 53 158    -7d 29m    65d  9m   21995.2  21807.6  -2866.8  47503.4  52348.4    -5.0       0.5         10.2      5.9    -33.3     41.6     42.0
2024.0 M M144.0 52 31     9d  2m    68d 45m   18600.9  18369.9   2922.7  47852.6  51340.7     8.1       2.4         -9.0    -15.8     41.8     76.8     68.3
2024.0 M M47.0 55 30     9d 52m    70d 46m   17105.2  16852.4   2929.4  49010.9  51910.1     9.2       2.3        -10.7    -18.3     43.2     73.1     65.5
2024.0 M M18.0 46 142   -10d 39m    60d 42m   25391.8  24953.9  -4695.7  45234.0  51873.5    -3.2       0.1         13.9      9.2    -25.8     28.8     31.9
2024.0 M M229.0 53 27     8d 28m    69d 13m   18150.2  17952.0   2674.9  47833.2  51161.0     9.0       2.2         -7.8    -14.7     45.6     72.2     64.7
2024.0 M M204.0 53 28     8d 42m    69d 17m   18134.0  17925.0   2745.3  47944.5  51259.3     8.8       2.3         -8.3    -15.3     44.7     73.2     65.5
2024.0 M M256.0 53 83     7d 16m    73d 15m   17250.2  17111.8   2181.3  57322.3  59861.6    -3.2       4.1        -47.5    -45.1    -22.0     89.5     72.0
2024.0 M M14.0 43 132   -10d 51m    59d 38m   26749.6  26270.9  -5037.8  45653.3  52912.7    -4.6       0.6          7.1      0.2    -36.8     29.2     28.8
2024.0 M M692.0 52 113    -9d 17m    71d 33m   19011.0  18762.2  -3065.3  56972.3  60060.4    -8.7       1.7        -20.3    -27.8    -44.0     32.5     24.4
2024.0 M M487.0 56 102    -3d 30m    75d 45m   15137.1  15108.9   -923.6  59605.9  61497.9   -10.7       2.4        -33.8    -36.7    -45.1     43.3     33.6
2024.0 M M86.0 47 39     8d 32m    65d 26m   21215.2  20980.6   3146.3  46398.1  51018.3     5.5       2.8         -7.0    -11.9     32.4     85.5     74.9
2024.0 M M516.0 51 107    -6d  8m    71d 22m   19275.9  19165.3  -2061.8  57164.8  60327.2    -9.2       2.4        -29.7    -35.0    -47.9     46.3     34.4
2024.0 M M25.0 59 30    11d 26m    73d 15m   15201.3  14899.4   3014.4  50490.9  52729.6    10.6       2.1        -12.6    -21.6     43.4     69.4     62.8
2024.0 M M436.0 53 58    12d 45m    71d 20m   17795.7  17356.6   3929.1  52680.4  55605.0     4.5       3.2        -22.8    -27.3     17.6     92.3     80.2
2024.0 M M82.0 68 32    16d 43m    78d 10m   11178.7  10706.3   3215.4  53337.7  54496.5    14.3       1.9        -17.1    -29.8     39.7     63.5     58.7
2024.0 M M47.0 51 55    11d 30m    69d 39m   18987.1  18606.2   3783.8  51169.1  54578.3     4.5       3.0        -17.5    -22.2     21.0     91.7     79.8
2024.0 M M61.0 61 73    16d 57m    78d  4m   12296.9  11763.0   3584.0  58185.7  59470.9     0.6       3.6        -47.0    -45.6    -11.6     78.1     66.7
2024.0 M M372.0 37 -92     0d -32m    64d 52m   21488.8  21487.9   -199.8  45815.3  50604.4    -5.1      -4.3          9.8      9.5    -31.7   -127.3   -111.1
2024.0 M M211.0 37 58     5d  3m    56d 43m   27586.2  27479.4   2424.6  42025.7  50270.9     3.1       3.5         -1.1     -3.3     25.1     91.0     75.5
2024.0 M M0.0 40 52     6d 22m    59d 46m   25476.6  25319.4   2826.0  43703.8  50587.3     3.2       3.1         -1.7     -4.4     23.5     88.0     75.2
2024.0 M M20.0 39 63     5d 25m    59d  8m   26613.3  26494.4   2512.4  44537.0  51882.6     3.2       3.7         -6.8     -9.1     24.2     98.0     80.7
2024.0 M M785.0 38 68     4d 38m    58d 10m   27539.5  27449.4   2225.6  44369.6  52221.5     2.9       4.3        -10.1    -11.9     22.2    106.8     85.4
2024.0 M M49.0 42 59     6d 51m    62d  7m   24520.2  24344.9   2927.4  46334.9  52423.0     3.4       3.3         -7.3    -10.1     23.0     93.6     79.3
2024.0 M M229.0 39 64     5d 20m    59d 10m   26666.3  26550.5   2482.1  44684.8  52036.8     3.2       3.8         -7.6     -9.9     23.9     99.6     81.6
2024.0 M M678.0 39 66     5d 10m    59d 14m   26772.7  26663.7   2414.0  44981.1  52345.7     3.1       4.0         -9.4    -11.5     22.9    102.9     83.6
2024.0 M M314.0 37 67     4d 24m    56d 59m   28133.6  28050.9   2155.6  43287.8  51626.9     3.0       4.3         -7.9     -9.7     23.7    105.3     84.0
2024.0 M M431.0 41 69     5d 37m    61d 31m   25612.5  25489.5   2507.7  47190.8  53693.4     2.7       4.1        -15.1    -17.0     18.7    107.1     86.9
2024.0 M M115.0 59 38    13d 49m    73d 44m   15036.2  14601.1   3591.0  51510.5  53660.2     9.5       2.4        -17.0    -26.4     36.1     75.8     68.0
2024.0 M M193.0 55 37    11d 31m    71d 11m   16999.7  16657.8   3392.5  49906.1  52722.0     8.1       2.5        -13.9    -21.6     36.7     78.9     70.2
2024.0 M M143.0 56 35    11d 31m    71d 42m   16536.6  16203.7   3301.7  50023.6  52686.0     8.8       2.4        -13.7    -21.8     38.7     76.4     68.2
2024.0 M M157.0 51 39    10d  5m    68d 33m   19036.4  18742.7   3331.2  48459.3  52064.3     6.5       2.7        -11.2    -17.4     33.7     83.4     73.6
2024.0 M M13.0 54 20     6d 56m    69d 31m   17778.2  17648.1   2147.6  47573.6  50787.0    10.2       1.8         -4.6    -10.9     51.6     64.4     58.7
2024.0 M M127.0 55 49    13d 34m    72d  1m   16821.1  16351.7   3945.8  51825.9  54487.4     6.3       2.9        -19.6    -26.2     25.4     86.5     76.3
2024.0 M M253.0 56 90     4d 44m    75d 53m   14907.2  14856.4   1229.3  59246.2  61092.8    -7.4       3.6        -48.1    -45.3    -36.1     68.5     54.7
2024.0 M M266.0 55 86     6d 42m    74d 58m   15712.9  15605.8   1831.6  58506.2  60579.5    -5.2       3.9        -49.4    -46.2    -29.4     78.9     63.4
2024.0 M M58.0 23 72     0d 39m    36d  9m   36603.2  36600.8    418.9  26744.1  45332.6     2.0       6.8         15.0     14.7     21.9    121.6     83.8
2024.0 M M305.0 20 77     0d -9m    30d 17m   38365.9  38365.8    -97.1  22402.3  44427.5     1.1       7.6         23.3     23.4     12.2    127.9     84.7
2024.0 M M583.0 19 75     0d -11m    28d 18m   38537.8  38537.6   -127.3  20755.9  43771.8     1.4       7.6         26.5     26.6     16.1    124.4     82.3
2024.0 M M12.0 19 72     0d -1m    28d 23m   38238.8  38238.8    -14.7  20661.3  43463.7     1.9       7.3         26.4     26.4     21.3    119.3     80.0
2024.0 M M275.0 21 82     0d -17m    32d  7m   38408.6  38408.2   -186.8  24106.6  45347.0     0.1       7.7         19.7     19.7      1.0    131.7     86.7
2024.0 M M82.0 23 69     0d 51m    36d 11m   36314.1  36310.1    539.7  26560.2  44990.6     2.4       6.4         15.3     14.9     26.0    114.7     80.1
2024.0 M M759.0 15 74     0d -46m    19d 43m   39619.1  39615.5   -531.1  14201.3  42087.4     1.6       7.9         39.4     39.6     17.4    116.6     76.4
2024.0 M M39.0 22 73     0d 25m    34d 17m   37149.4  37148.4    270.9  25318.2  44956.5     1.9       7.0         17.6     17.5     20.2    123.3     84.0
2024.0 M M524.0 23 77     0d 19m    36d  4m   37066.5  37065.9    206.7  27003.7  45859.8     1.1       7.2         14.5     14.5     12.3    129.8     88.2
2024.0 M M12.0 21 72     0d 19m    32d 22m   37474.6  37474.1    203.4  23758.4  44371.3     2.0       7.1         20.5     20.4     21.7    120.9     82.0
2024.0 M M11.0 20 72     0d  9m    30d 24m   37870.7  37870.6     94.8  22223.1  43909.6     1.9       7.2         23.4     23.4     21.5    120.2     81.0
2024.0 M M146.0 24 72     0d 50m    37d 58m   36129.9  36126.0    526.1  28191.3  45827.0     2.1       6.6         12.4     12.1     22.0    121.7     84.6
2024.0 M M57.0 15 73     0d -43m    19d 45m   39520.4  39517.2   -499.4  14195.6  41992.5     1.7       7.8         39.3     39.6     18.9    115.1     75.9
2024.0 M M564.0 22 75     0d 17m    34d 14m   37333.0  37332.5    188.6  25408.7  45159.2     1.5       7.2         17.5     17.4     16.4    126.7     85.8
2024.0 M M495.0 23 80     0d  7m    36d  0m   37334.4  37334.3     74.8  27132.5  46152.3     0.5       7.4         14.3     14.2      5.4    132.5     89.4
2024.0 M M5.0 19 72     0d -1m    28d 23m   38239.0  38239.0    -14.7  20661.3  43463.9     1.9       7.3         26.4     26.4     21.3    119.3     80.0
2024.0 M M22.0 22 70     0d 37m    34d 19m   36855.2  36853.1    391.4  25155.3  44621.7     2.3       6.7         17.8     17.5     24.7    116.9     80.6
2024.0 M M29.0 23 70     0d 47m    36d 10m   36411.3  36407.8    499.9  26623.6  45106.5     2.3       6.5         15.2     14.9     24.8    117.1     81.4
2024.0 M M218.0 24 79     0d 20m    37d 52m   36768.6  36768.0    215.4  28585.7  46573.3     0.7       7.2         11.6     11.5      7.7    132.2     90.3
2024.0 M M608.0 16 74     0d -37m    21d 57m   39373.1  39370.9   -418.7  15864.8  42449.2     1.6       7.8         36.1     36.3     17.5    118.6     77.8
2024.0 M M50.0 21 70     0d 26m    32d 24m   37273.0  37271.9    282.5  23657.6  44147.0     2.2       6.8         20.5     20.3     24.5    116.5     79.7
2024.0 M M309.0 21 79     0d -7m    32d 13m   38146.5  38146.4    -73.8  24030.3  45084.5     0.7       7.6         20.2     20.2      7.8    130.6     86.7
2024.0 M M598.0 19 73     0d -5m    28d 22m   38331.3  38331.3    -52.8  20690.6  43559.1     1.8       7.4         26.5     26.5     19.7    121.2     80.8
2024.0 M M592.0 18 73     0d -14m    26d 17m   38672.6  38672.3   -162.3  19099.2  43131.8     1.7       7.5         29.6     29.7     19.5    120.0     79.7
2024.0 M M6.0 21 69     0d 30m    32d 25m   37173.4  37172.0    322.1  23605.5  44035.0     2.4       6.7         20.5     20.3     25.7    114.1     78.5
2024.0 M M135.0 22 70     0d 37m    34d 19m   36853.0  36850.9    391.4  25153.7  44619.0     2.3       6.7         17.8     17.5     24.7    116.9     80.6
2024.0 M M318.0 21 81     0d -13m    32d  9m   38323.6  38323.3   -149.9  24083.5  45262.7     0.3       7.7         19.9     19.9      3.3    131.5     86.8
2024.0 M M481.0 17 75     0d -30m    24d  5m   39201.0  39199.5   -341.7  17528.3  42941.4     1.4       7.8         32.9     33.0     15.9    121.7     79.7
2024.0 M M16.0 21 72     0d 19m    32d 22m   37474.5  37474.0    203.4  23758.4  44371.2     2.0       7.1         20.5     20.4     21.7    120.9     82.0
2024.0 M M510.0 24 73     0d 46m    37d 57m   36217.0  36213.8    483.8  28248.7  45931.1     1.9       6.7         12.3     12.0     20.3    123.7     85.7
2024.0 M M9.0 7 79    -2d  6m     0d 17m   40984.3  40956.7  -1504.3    199.1  40984.8     1.3       8.0         63.8     64.3     12.6     95.7     64.3
2024.0 M M99.0 8 80    -1d 55m     2d 41m   41122.0  41098.9  -1378.6   1933.1  41167.4     1.1       8.2         60.2     60.6     10.8    100.6     64.9
